1;1701412355.0;70450.0;454.0;160;-1.0;-1.0;160;86400.0;-1.0;1;13;157;-1;5;-1;-1;-1
2;1701412420.0;70867.0;449.0;160;-1.0;-1.0;160;86400.0;-1.0;1;13;157;-1;5;-1;-1;-1
3;1701417751.0;5.0;2236.0;24;-1.0;-1.0;24;3600.0;-1.0;1;337;91;-1;1;-1;-1;-1
4;1701434555.0;5.0;4893.0;32;-1.0;-1.0;32;21600.0;-1.0;1;270;8;-1;3;-1;-1;-1
5;1701438308.0;6.0;912.0;10;-1.0;-1.0;10;7200.0;-1.0;1;129;133;-1;1;-1;-1;-1
6;1701439797.0;6.0;2726.0;10;-1.0;-1.0;10;7200.0;-1.0;1;129;133;-1;1;-1;-1;-1
7;1701439830.0;9.0;5370.0;32;-1.0;-1.0;32;21600.0;-1.0;1;270;8;-1;3;-1;-1;-1
8;1701443007.0;6.0;7200.0;10;-1.0;-1.0;10;7200.0;-1.0;1;129;133;-1;1;-1;-1;-1
9;1701445622.0;3390.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
10;1701445624.0;14040.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
11;1701445626.0;21832.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
12;1701445628.0;29086.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
13;1701445631.0;37725.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
14;1701445633.0;44991.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
15;1701445635.0;52593.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
16;1701445637.0;59848.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
17;1701445639.0;67103.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;3;-1;-1;-1
18;1701445642.0;74360.0;7200.0;25;-1.0;-1.0;25;7200.0;-1.0;1;267;91;-1;4;-1;-1;-1
19;1701446414.0;37347.0;37806.0;148;-1.0;-1.0;148;86400.0;-1.0;1;164;8;-1;5;-1;-1;-1
20;1701447169.0;4.0;2263.0;32;-1.0;-1.0;32;21600.0;-1.0;1;270;8;-1;3;-1;-1;-1
21;1701449418.0;27.0;5259.0;32;-1.0;-1.0;32;21600.0;-1.0;1;270;8;-1;3;-1;-1;-1
22;1701450043.0;8.0;10.0;10;-1.0;-1.0;10;10800.0;-1.0;1;355;99;-1;2;-1;-1;-1
23;1701451033.0;5.0;159.0;50;-1.0;-1.0;50;10800.0;-1.0;1;171;196;-1;3;-1;-1;-1
24;1701451776.0;7.0;10.0;10;-1.0;-1.0;10;10800.0;-1.0;1;355;99;-1;2;-1;-1;-1
25;1701452130.0;5.0;337.0;65;-1.0;-1.0;65;3600.0;-1.0;1;39;152;-1;3;-1;-1;-1
26;1701452392.0;5.0;7200.0;24;-1.0;-1.0;24;7200.0;-1.0;1;337;91;-1;1;-1;-1;-1
27;1701453075.0;7.0;10.0;10;-1.0;-1.0;10;10800.0;-1.0;1;355;99;-1;2;-1;-1;-1
28;1701453902.0;9.0;7200.0;10;-1.0;-1.0;10;7200.0;-1.0;1;129;133;-1;1;-1;-1;-1
29;1701454960.0;5.0;10.0;10;-1.0;-1.0;10;600.0;-1.0;1;353;169;-1;1;-1;-1;-1
30;1701455008.0;7.0;10800.0;10;-1.0;-1.0;10;10800.0;-1.0;1;86;134;-1;2;-1;-1;-1
31;1701455063.0;4.0;13.0;10;-1.0;-1.0;10;600.0;-1.0;1;353;169;-1;1;-1;-1;-1
32;1701455590.0;5.0;11.0;10;-1.0;-1.0;10;600.0;-1.0;1;353;169;-1;1;-1;-1;-1
33;1701455744.0;5.0;21600.0;80;-1.0;-1.0;80;21600.0;-1.0;1;318;31;-1;3;-1;-1;-1
34;1701455932.0;2718.0;8790.0;32;-1.0;-1.0;32;21600.0;-1.0;1;270;8;-1;3;-1;-1;-1
35;1701456468.0;10463.0;10800.0;10;-1.0;-1.0;10;10800.0;-1.0;1;316;103;-1;1;-1;-1;-1
36;1701457982.0;8951.0;7200.0;27;-1.0;-1.0;27;7200.0;-1.0;1;129;133;-1;3;-1;-1;-1
37;1701461242.0;21563.0;21600.0;64;-1.0;-1.0;64;21600.0;-1.0;1;13;157;-1;3;-1;-1;-1
38;1701461272.0;21530.0;10.0;64;-1.0;-1.0;64;21600.0;-1.0;1;13;157;-1;3;-1;-1;-1
39;1701463103.0;19726.0;21600.0;64;-1.0;-1.0;64;21600.0;-1.0;1;13;157;-1;3;-1;-1;-1
40;1701463110.0;20246.0;21600.0;64;-1.0;-1.0;64;21600.0;-1.0;1;13;157;-1;3;-1;-1;-1
41;1701467597.0;7.0;10800.0;10;-1.0;-1.0;10;10800.0;-1.0;1;86;134;-1;2;-1;-1;-1
42;1701470885.0;12876.0;4984.0;32;-1.0;-1.0;32;21600.0;-1.0;1;270;8;-1;3;-1;-1;-1
43;1701475018.0;8341.0;10800.0;13;-1.0;-1.0;13;10800.0;-1.0;1;310;126;-1;2;-1;-1;-1
44;1701475957.0;7399.0;4719.0;16;-1.0;-1.0;16;10800.0;-1.0;1;287;31;-1;1;-1;-1;-1
45;1701478822.0;5.0;10.0;16;-1.0;-1.0;16;1200.0;-1.0;1;287;31;-1;1;-1;-1;-1
46;1701479206.0;8886.0;21600.0;25;-1.0;-1.0;25;21600.0;-1.0;1;316;103;-1;3;-1;-1;-1
47;1701480082.0;5.0;1200.0;16;-1.0;-1.0;16;1200.0;-1.0;1;287;31;-1;1;-1;-1;-1
48;1701488779.0;5.0;21600.0;32;-1.0;-1.0;32;21600.0;-1.0;1;270;8;-1;3;-1;-1;-1
49;1701493209.0;4683.0;87.0;50;-1.0;-1.0;50;1200.0;-1.0;1;287;31;-1;3;-1;-1;-1
50;1701504653.0;416.0;10.0;50;-1.0;-1.0;50;1200.0;-1.0;1;287;31;-1;3;-1;-1;-1
51;1701505972.0;56837.0;86400.0;128;-1.0;-1.0;128;86400.0;-1.0;1;59;99;-1;6;-1;-1;-1
52;1701516063.0;5.0;15.0;10;-1.0;-1.0;10;600.0;-1.0;1;353;169;-1;1;-1;-1;-1
53;1701519569.0;4.0;11.0;10;-1.0;-1.0;10;600.0;-1.0;1;353;169;-1;1;-1;-1;-1
54;1701520224.0;1368.0;2426.0;40;-1.0;-1.0;40;10800.0;-1.0;1;301;169;-1;3;-1;-1;-1
55;1701520900.0;692.0;18183.0;64;-1.0;-1.0;64;21600.0;-1.0;1;13;157;-1;3;-1;-1;-1
56;1701520915.0;677.0;18449.0;64;-1.0;-1.0;64;21600.0;-1.0;1;13;157;-1;3;-1;-1;-1
57;1701520976.0;3576.0;18447.0;64;-1.0;-1.0;64;21600.0;-1.0;1;13;157;-1;3;-1;-1;-1
58;1701521609.0;2943.0;23.0;74;-1.0;-1.0;74;21600.0;-1.0;1;164;8;-1;3;-1;-1;-1
59;1701521635.0;2917.0;3809.0;148;-1.0;-1.0;148;86400.0;-1.0;1;164;8;-1;5;-1;-1;-1
60;1701521644.0;2910.0;10800.0;14;-1.0;-1.0;14;10800.0;-1.0;1;310;126;-1;2;-1;-1;-1
